year,variable,source_file,source_url,download_date,file_size,sha256,page_or_table,extraction_method,extractor_version
2017,hospitals,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2018,total_population,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2018,population_age65plus,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2018,hospitals,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2019,total_population,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2019,population_age65plus,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2019,hospitals,SSDSE-B-2026.csv,https://www.nstac.go.jp/files/SSDSE-B-2026.csv,2026-07-13,359821,0fdbe5f603bb8e1ee72d83cca77e674cf9b45865d88c8f4fda5eb8046ea6f463,SSDSE-B-2026 CSV; rows by 年度 and 地域コード,CSV extraction; prefecture rows R01000-R47000; years 2017-2019 only,phase1a1_csv_v1
2017,inhabitable_land_area_ha,estat_0000010102_result.json,https://www.e-stat.go.jp/dbview?sid=0000010102,2026-07-14,25151,c15d544e7d103380db3c4079e1ae24ba9408e8820ff0a384bf2e6a25d118606e,表番号0000010102; B1103_可住地面積; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2018,inhabitable_land_area_ha,estat_0000010102_result.json,https://www.e-stat.go.jp/dbview?sid=0000010102,2026-07-14,25151,c15d544e7d103380db3c4079e1ae24ba9408e8820ff0a384bf2e6a25d118606e,表番号0000010102; B1103_可住地面積; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2019,inhabitable_land_area_ha,estat_0000010102_result.json,https://www.e-stat.go.jp/dbview?sid=0000010102,2026-07-14,25151,c15d544e7d103380db3c4079e1ae24ba9408e8820ff0a384bf2e6a25d118606e,表番号0000010102; B1103_可住地面積; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2017,H711001_road_length_including_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2017,H7110_road_length_excluding_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2018,H711001_road_length_including_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2018,H7110_road_length_excluding_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2019,H711001_road_length_including_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
2019,H7110_road_length_excluding_expressways_km_raw,estat_0000010108_result.json,https://www.e-stat.go.jp/dbview?sid=0000010108,2026-07-14,38060,fd451469269ccd35bdb2674d8a8879f2e7b1e9151de9d66c41917c4e84bc628d,表番号0000010108; H711001/H7110_道路実延長; 2017-2019年度,e-Stat dbview api_get_result table HTML parsed; 47 prefectures x 3 years; no imputation,phase1a2_estat_dbview_v1
